SYMBOL	GSE12251_logFC	GSE12251_PValue	GSE12251_adjP	GSE16879_logFC	GSE16879_PValue	GSE16879_adjP	GSE23597_logFC	GSE23597_PValue	GSE23597_adjP	GSE12251_direction	GSE16879_direction	GSE23597_direction	max_same_direction_cohorts	nominal_p_lt_0_05_cohorts
PCGF5	0.370455339793044	0.0142253766395677	0.293036290857787	0.188500991949914	0.192419036688003	0.715039539282533	0.309123306065372	0.0307929215149246	0.978703585101868	up_in_responders	up_in_responders	up_in_responders	3	2
CYP2C9	-1.07005921493917	0.0143070901346664	0.29371025256083	2.19629987156352	0.00179303366139636	0.358334591272218	-0.165599174699007	0.309778726113022	0.978703585101868	up_in_nonresponders	up_in_responders	up_in_nonresponders	2	2
KLF5	0.565856427509518	0.0143304611742712	0.29371025256083	0.233643719551336	0.327909866696227	0.799222272715297	0.357992501369354	0.0351084257517801	0.978703585101868	up_in_responders	up_in_responders	up_in_responders	3	2
DOK3	-1.03262117335143	0.0144735337771635	0.294726428032185	-0.895606089430097	0.0344503659902591	0.516919494665376	0.238242968605264	0.46771336376508	0.982702442133709	up_in_nonresponders	up_in_nonresponders	up_in_responders	2	2
CASS4	-1.05229974684358	0.0145517618105976	0.295605134509059	-0.873825535298697	0.112334733837367	0.63651255244518	-0.574314266633028	0.043736514134243	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
SPHK2	0.3317697363401	0.0145549818714191	0.295605134509059	0.301598464085333	0.0994743827370705	0.623068149404208	0.211675638856351	0.045385078195195	0.978703585101868	up_in_responders	up_in_responders	up_in_responders	3	2
TOP1P2	1.13074917377768	0.0145684193232765	0.295605134509059	1.2391485687006	0.0358973392427301	0.5203305999725	0.519775894792695	0.14212801586051	0.978703585101868	up_in_responders	up_in_responders	up_in_responders	3	2
ROCK1	-0.520123551306058	0.0145864102243546	0.295605134509059	-0.333500279693909	0.00939251283631267	0.414754560034003	-0.250476911703786	0.0926702015092935	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
ITGB3	-1.41204304327912	0.0147580851094445	0.297166319890005	-0.946752294902585	0.0393967555963813	0.526654333009161	-0.209659674543757	0.106436083423827	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
DSE	-0.741480145026923	0.0147628726769874	0.297166319890005	-0.864311687232339	0.00976042147953022	0.414754560034003	0.57850129921288	0.151187962940786	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_responders	2	2
FRYL	0.511387198685723	0.0147934873364883	0.297166319890005	0.44054066208984	0.00990408852646458	0.414754560034003	-0.401353090071904	0.220875421214697	0.978703585101868	up_in_responders	up_in_responders	up_in_nonresponders	2	2
LY86-AS1	-1.11392634515753	0.0148179453548364	0.2974196630968	0.41913272947475	0.0274939753818652	0.498716747584057	-0.25426968450339	0.418724895230614	0.981860330071999	up_in_nonresponders	up_in_responders	up_in_nonresponders	2	2
TSPAN12	0.902348530048364	0.0148532492983749	0.297524458862933	0.450031684555856	0.00746781077867759	0.40029947116166	0.136011243861484	0.41350607320008	0.981860330071999	up_in_responders	up_in_responders	up_in_responders	3	2
NCBP2AS2	0.392279014240831	0.0148599096257374	0.297524458862933	0.275423120981853	0.0489138851886309	0.545566436696938	0.0469264345104908	0.683836972589719	0.984685271378476	up_in_responders	up_in_responders	up_in_responders	3	2
PPP1R12A	-0.473643199261108	0.0148640713713318	0.297524458862933	-0.308076306283997	0.0248015531535515	0.493719384693493	-0.226703782868306	0.109815357094102	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
RAB8B	-0.508243128513021	0.0148719239781369	0.297524458862933	-0.689033523221325	0.0297006964138095	0.50565778609692	-0.117233679697953	0.419553329643998	0.981860330071999	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
MMP2	-0.752102978309348	0.0148746375261559	0.297524458862933	-1.3352244634854	0.014487841268373	0.438825100012527	0.125011069296565	0.230022326501874	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_responders	2	2
NAPEPLD	0.402400796242763	0.0148870000769588	0.297524458862933	0.513118218356759	0.0240909889605709	0.49203392656676	-0.229582442756031	0.0984934360335981	0.978703585101868	up_in_responders	up_in_responders	up_in_nonresponders	2	2
CLEC2B	-0.692083235300895	0.0149245916324571	0.297524458862933	-0.927542191559478	0.0120953847036028	0.421576875157473	-0.760920753886617	0.106361631564236	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
ENTREP2	1.32618775917535	0.0149333637239575	0.297524458862933	0.710104179548584	0.23010959625001	0.742533768049391	0.741938450797542	0.0430605947442842	0.978703585101868	up_in_responders	up_in_responders	up_in_responders	3	2
PRICKLE2	-0.565495787578015	0.0149952711748403	0.297524458862933	-0.832301847243053	0.00365577634740105	0.364406519443386	-0.341226729346489	0.0539471139182708	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
CAPRIN1	0.357640330829452	0.0149969888458194	0.297524458862933	0.296448100282416	0.153004409136086	0.681120018687143	0.189243919478628	0.0272521728584269	0.978703585101868	up_in_responders	up_in_responders	up_in_responders	3	2
GLIPR2	-0.658634504018796	0.0150372646948813	0.297524458862933	-0.543933138910119	0.0462809628445894	0.542280085522815	-0.283416094962554	0.121945250718706	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
FLT1	-0.650926755661369	0.0150560030364719	0.297524458862933	-2.05200796113877	0.00104409721264279	0.358334591272218	-0.339327266896193	0.114666548001034	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
ERMP1	0.388774324356173	0.0150634516329894	0.297524458862933	0.443022637971064	0.0263162065469499	0.496836530716327	0.0680289319220518	0.484012652710935	0.982702442133709	up_in_responders	up_in_responders	up_in_responders	3	2
BCAP29	0.737352264317713	0.0150929390219457	0.297524458862933	0.637319236726762	0.0278763448089423	0.499390285854823	0.216257825634586	0.053838410948428	0.978703585101868	up_in_responders	up_in_responders	up_in_responders	3	2
CPD	-0.347517192033535	0.0151153185938221	0.297524458862933	1.00305689601279	0.120341176178499	0.644306091613732	-0.21151712932946	0.0143423830695267	0.978703585101868	up_in_nonresponders	up_in_responders	up_in_nonresponders	2	2
GNAQ	0.298197785116467	0.0151165553144834	0.297524458862933	0.363014709319259	0.041949874135319	0.532386605902021	0.213559284975768	0.0687341927077685	0.978703585101868	up_in_responders	up_in_responders	up_in_responders	3	2
STRN	0.452130681191998	0.0151327358274408	0.297524458862933	0.998797291524619	0.0400524253739013	0.528825490779535	0.51548388019138	0.051965630970848	0.978703585101868	up_in_responders	up_in_responders	up_in_responders	3	2
GPR176	-0.445827132937946	0.0152139943045588	0.298551898187541	-0.728912402771733	0.0115477293927802	0.419266760360156	-0.410461515650951	0.302777454349123	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
RCL1	-0.857624005267747	0.0152256998067325	0.298588643089347	-0.799475428994147	0.109856574806672	0.635047009833676	-0.876174623661573	0.00242069334899941	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
MEOX1	-0.553591298511071	0.0152813659900535	0.298716011979327	-0.462299584182926	0.111470596773798	0.635829029172525	-0.433285094898556	0.0117448219001627	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
TBC1D22A	0.886857552146809	0.0153024840215924	0.299021913466963	0.492281374726151	0.0147420477797729	0.440876807090492	0.174053890061021	0.0756009196721213	0.978703585101868	up_in_responders	up_in_responders	up_in_responders	3	2
ARID2	0.334198045375953	0.0153176104719938	0.299137035955436	0.178216263637559	0.295714242393466	0.784730687192664	-0.216959701007109	0.00640804647534693	0.978703585101868	up_in_responders	up_in_responders	up_in_nonresponders	2	2
ST3GAL6	-0.642279592781407	0.0153571906738165	0.299769510921427	-1.22019270459574	0.0256656060213495	0.494965228161268	-0.223789745784413	0.0877039734634066	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
ANXA8	-0.849097646288846	0.0153992157058966	0.299994091587537	-0.219384660780457	0.521228790550015	0.880960280791433	0.729761718296709	0.0215731686049661	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_responders	2	2
AFF4	0.736462594038549	0.0154026970965578	0.299994091587537	0.473679483988508	0.163641701393226	0.689618469529414	-0.324372636763713	0.0223949913422314	0.978703585101868	up_in_responders	up_in_responders	up_in_nonresponders	2	2
MAGI1	0.438419110022561	0.0154808224917949	0.299994091587537	0.517655727855426	0.0065873856620637	0.393585743327602	-0.578952365047536	0.0686801147878798	0.978703585101868	up_in_responders	up_in_responders	up_in_nonresponders	2	2
MMP8	-1.38391606084753	0.015533960816476	0.300218913976962	-1.53663248568609	0.0131170349791862	0.425818037491799	-0.679930125933821	0.137969411326635	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
DGKB	0.86677015072895	0.0155419240063208	0.30022781032844	-0.315291136275856	0.636069634685542	0.918361541132109	-0.697950737502486	0.0446715957059634	0.978703585101868	up_in_responders	up_in_nonresponders	up_in_nonresponders	2	2
C9orf85	0.524192039872509	0.0155639733308411	0.30022781032844	0.382046771830184	0.0147960625504477	0.440876807090492	-0.140709917436059	0.135741165100607	0.978703585101868	up_in_responders	up_in_responders	up_in_nonresponders	2	2
NSF	0.353106329082684	0.0156125616984681	0.300540858573137	0.862175830658047	0.0848492792551641	0.604052967491513	0.601509172764941	0.0461769344539278	0.978703585101868	up_in_responders	up_in_responders	up_in_responders	3	2
CCDC136	-0.557228763516812	0.0156897145263899	0.301126779038584	0.589041948685296	0.0488349407828051	0.544940866863361	-0.362027187857273	0.360984649266688	0.979095572665943	up_in_nonresponders	up_in_responders	up_in_nonresponders	2	2
CUL5	0.560140367900266	0.0157036197323974	0.301126779038584	-0.299015828403907	0.0740634399247168	0.590111069538394	0.31044849704078	0.0397998620846748	0.978703585101868	up_in_responders	up_in_nonresponders	up_in_responders	2	2
STEAP1	-0.553858536446257	0.0157095440565465	0.301126779038584	-0.449392778131122	0.0452363773044555	0.539576446703915	-0.240571811269578	0.157369470210423	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
TPST1	-0.552092314974523	0.0157186251006149	0.301126779038584	-0.864961893264698	0.05268900624779	0.550469210536063	-0.342192630963484	0.0355305774330168	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
PCDHGC3	-0.374132441721369	0.015779630461394	0.301716404701596	0.468492319770471	0.37721811506068	0.822910107599862	-0.611270083983813	0.00641560539987331	0.978703585101868	up_in_nonresponders	up_in_responders	up_in_nonresponders	2	2
THAP4	0.289415747659677	0.0157854080000191	0.301716404701596	0.44895876653978	0.0129593134761228	0.425492078630305	-0.0517743807920492	0.549877750212043	0.982702442133709	up_in_responders	up_in_responders	up_in_nonresponders	2	2
DISP2	1.35169499811394	0.0157960195642059	0.301716404701596	0.916367938635073	0.00922606343067932	0.41147290968806	0.29545252298177	0.213362269729081	0.978703585101868	up_in_responders	up_in_responders	up_in_responders	3	2
MIER1	-0.620806473530472	0.0158121960834081	0.301716404701596	0.73654536649367	0.0113657557861382	0.418748448522308	0.175854113137223	0.0810661906627129	0.978703585101868	up_in_nonresponders	up_in_responders	up_in_responders	2	2
PTPN2	-0.48105629667396	0.0158211418798258	0.301716404701596	-0.256384248503666	0.0873919763925559	0.606693549813398	-0.356751026235159	0.0147813819928393	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
FHAD1	-0.797176909580575	0.0158273050886172	0.301728697949842	0.601272631403078	0.0363423628247218	0.520644673310791	-0.463187515848455	0.0724329114075351	0.978703585101868	up_in_nonresponders	up_in_responders	up_in_nonresponders	2	2
ARRB1	1.33592346236703	0.0158557832656147	0.301746804356095	0.493818446351563	0.00567444013677069	0.387812518097422	0.626656379329884	0.0865161394126012	0.978703585101868	up_in_responders	up_in_responders	up_in_responders	3	2
LITAF	-0.434860460689552	0.0158771701932266	0.302012552538276	-0.331730261626725	0.0450496215691937	0.538497608066389	-0.126674511283383	0.306786637273549	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
HNRNPD	0.440991996105054	0.0158808612445824	0.302012552538276	-0.353784517210652	0.0106696423286038	0.414754560034003	-0.26785256046846	0.0560098318866041	0.978703585101868	up_in_responders	up_in_nonresponders	up_in_nonresponders	2	2
GLYATL1	1.42470746707703	0.0158906873504474	0.302094343145241	-0.860532926533337	0.0307870059292791	0.510553504509236	-0.0675158459473111	0.679638355631993	0.983422993125298	up_in_responders	up_in_nonresponders	up_in_nonresponders	2	2
LINC02126	-1.35093506031144	0.0159151198021932	0.302453658388916	-0.843643810997122	0.15102104539949	0.680162406129436	-0.972896983913143	0.0146197182012384	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
SNORC	1.08569935978217	0.0160450734860968	0.303341767929579	0.59259461764688	0.0103458502709713	0.414754560034003	0.707118725406176	0.0656546572761972	0.978703585101868	up_in_responders	up_in_responders	up_in_responders	3	2
IGF1R	-0.535925718385451	0.016083808485357	0.303758973726043	-0.268878452335824	0.217866125919081	0.73313807733162	-1.29889364057458	0.016344338073868	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
KIAA1671	-0.794903826145399	0.0160990946644877	0.303774283143757	0.939761530026919	0.0659889176209459	0.576533088994123	-0.478223952505648	0.0347628845046452	0.978703585101868	up_in_nonresponders	up_in_responders	up_in_nonresponders	2	2
GPRIN3	0.419917410657072	0.0161299820014446	0.304115688438765	-0.820872107371444	0.138557725305306	0.666428430883795	0.219944645526639	0.047181326597359	0.978703585101868	up_in_responders	up_in_nonresponders	up_in_responders	2	2
ST14	0.843498510079158	0.016240247190879	0.305030966956531	0.530304204758757	0.0453448997715708	0.539747374686187	0.301647798643428	0.130973327004911	0.978703585101868	up_in_responders	up_in_responders	up_in_responders	3	2
MAPK14	-0.434673012000356	0.016241975101505	0.305030966956531	-0.34725732569898	0.0300230751257204	0.507733584600061	-0.379431291243319	0.163972404653193	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
CFAP96	-0.786591917097233	0.0162582401584386	0.305030966956531	0.946432695969084	0.135569820512827	0.663030170657141	-0.735299664115877	0.0235752715448948	0.978703585101868	up_in_nonresponders	up_in_responders	up_in_nonresponders	2	2
TACR1	-1.21845800583613	0.016271725085646	0.305030966956531	0.813588554511016	0.0450280943826229	0.538497608066389	-0.598405335453816	0.0632374358798585	0.978703585101868	up_in_nonresponders	up_in_responders	up_in_nonresponders	2	2
HAVCR2	-0.675171791101281	0.0162987560653979	0.305043037819202	-1.4352719524574	0.00325738713450451	0.36021998381195	-0.195938683941874	0.107502996658541	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
PDE5A	0.586963314570973	0.0163028226013961	0.305043037819202	0.330678093882096	0.135462531417663	0.662878123774932	-0.328126107566558	0.034348872332874	0.978703585101868	up_in_responders	up_in_responders	up_in_nonresponders	2	2
ARHGEF2	-0.888152171986569	0.0163315700521601	0.305043037819202	-0.393927482733033	0.0446119883486075	0.537378379149618	0.105621332472	0.48397625862279	0.982702442133709	up_in_nonresponders	up_in_nonresponders	up_in_responders	2	2
SRPK2	-0.321146036253313	0.0163977967047488	0.30512223681947	-0.254519796394801	0.084958285898608	0.604052967491513	-0.182596412289712	0.0316565656807099	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
LINC02595	1.18057214945291	0.0164400439716243	0.305273694525182	1.49425601949706	0.0111398722634951	0.417284570658149	-0.323117864122295	0.391128942822936	0.981860330071999	up_in_responders	up_in_responders	up_in_nonresponders	2	2
JAM3	-0.314688241942376	0.0164893737900431	0.30570293570935	-1.74883779594674	0.0181359677089689	0.457161841626499	-0.176432552641376	0.0850476049338717	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
SH2D3C	-1.04757367673925	0.0165007588382553	0.30570293570935	-1.43715825193619	0.0198950551273907	0.465022497666685	-0.303275361676056	0.147006161681744	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
CKAP2	0.39564860277679	0.0165637273838411	0.30570293570935	-0.557749919734249	0.133239506836777	0.66056521890422	0.234295620455142	0.0189122649939167	0.978703585101868	up_in_responders	up_in_nonresponders	up_in_responders	2	2
SELENBP1	0.911058414006969	0.0166406501972956	0.30570293570935	1.00741359674927	0.000842459048130251	0.358334591272218	0.200310147570492	0.495822548829568	0.982702442133709	up_in_responders	up_in_responders	up_in_responders	3	2
CCDC162P	-0.661054674202782	0.016696760550923	0.30570293570935	-0.825292248868946	0.245983383503533	0.753403439490289	-0.744492785869549	0.0030919732012599	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
CHST7	-1.15261605656658	0.0167237999322127	0.30570293570935	-0.765181770798594	0.0311668121244129	0.510822517521642	-0.388131957424853	0.306536346269962	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
DEGS1	-0.322213115416048	0.0167278715428468	0.30570293570935	-0.490964885658902	0.00879348764050734	0.409938771018354	-0.129069126566184	0.214498956075138	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
BPGM	-0.363735421701293	0.0167340542614342	0.30570293570935	-0.64654731970144	0.0129128309745008	0.425492078630305	-0.104200661472803	0.322276318701859	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
LIN7C	0.358402087196238	0.0167465344418425	0.30570293570935	0.127403919486576	0.307023946537633	0.790843435121128	0.344791418565878	0.0113356886620453	0.978703585101868	up_in_responders	up_in_responders	up_in_responders	3	2
LCA5L	-0.518097688701169	0.0167796424585317	0.30570293570935	0.954285998062417	0.0327506796722098	0.514533646051467	-0.0595125458742015	0.728775133084292	0.987103932869201	up_in_nonresponders	up_in_responders	up_in_nonresponders	2	2
PITPNA	-0.387930679772615	0.0167850061819747	0.30570293570935	0.274891114284994	0.0428512203605357	0.533317517216821	-0.114938066629763	0.254616441082876	0.978703585101868	up_in_nonresponders	up_in_responders	up_in_nonresponders	2	2
SHANK3	-0.832763360737537	0.0167979823262185	0.305743683276232	-0.249295303340992	0.601923447615169	0.907491093295447	-0.736059527564774	0.0477206298461057	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
MLYCD	0.563873235805491	0.0168328206711519	0.305743683276232	0.425456722132691	0.0148432847541863	0.440876807090492	0.382404404772508	0.0847179637677422	0.978703585101868	up_in_responders	up_in_responders	up_in_responders	3	2
CEP19	-0.900598715105705	0.0168857448256967	0.305854729039231	-1.35382658446439	0.00214580988417431	0.358334591272218	-0.492938401549986	0.136787601980034	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
POU3F1	-0.578223630599446	0.0168945083250063	0.305854729039231	0.542839412241142	0.327241752841291	0.798752988690493	-0.528052805528425	0.00462919687707129	0.978703585101868	up_in_nonresponders	up_in_responders	up_in_nonresponders	2	2
CEP70	0.435678568730812	0.0169197703881446	0.306117950354669	0.90246682597459	0.044551880927945	0.537239996696121	0.123409666129065	0.345087935639202	0.978703585101868	up_in_responders	up_in_responders	up_in_responders	3	2
DGKH	0.788807562913929	0.0169866945190802	0.306821117552267	0.25344360861471	0.225011777371091	0.739328473440259	0.509745427159476	0.00488048748485423	0.978703585101868	up_in_responders	up_in_responders	up_in_responders	3	2
SLC5A9	-1.19991447540585	0.0171494021361073	0.307804620717212	1.46785002218986	0.0287297251801333	0.503299495105348	0.375120869633953	0.341138834628356	0.978703585101868	up_in_nonresponders	up_in_responders	up_in_responders	2	2
ORAI2	-0.934320558869953	0.0172592474790167	0.308880536760832	-0.493598406482174	0.0979608910489075	0.620114640442044	-0.292896986681658	0.0406306002871019	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
LIF	-0.591017965950448	0.0172647066411168	0.308880536760832	-0.62419093929457	0.00616309952768157	0.390913534426903	-0.158391114030647	0.410232233223664	0.981860330071999	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
EIF3C	0.328720772102132	0.0172844700024268	0.308880536760832	0.249792818443725	0.306204890069844	0.79058796912936	-0.521216645704458	0.0483418803227196	0.978703585101868	up_in_responders	up_in_responders	up_in_nonresponders	2	2
TRIM22	-0.536686841309906	0.0173997554157485	0.309496724574536	-0.595064866470658	0.0152374236252499	0.441040184275328	0.00299236908633199	0.983301297443672	0.998870170521462	up_in_nonresponders	up_in_nonresponders	up_in_responders	2	2
MOBP	-1.33433334757938	0.0174032398134218	0.309496724574536	0.657718774803657	0.0849596217651528	0.604052967491513	0.404148410964825	0.0437903677001168	0.978703585101868	up_in_nonresponders	up_in_responders	up_in_responders	2	2
CFAP69	-0.476228675949056	0.0174515351542609	0.309496724574536	1.12969381285711	0.11295334190985	0.637430145086008	-0.672718163443913	0.02235827841331	0.978703585101868	up_in_nonresponders	up_in_responders	up_in_nonresponders	2	2
GNAI2	-0.457471975764732	0.0174587614462394	0.309496724574536	-0.685248671457887	0.03472867456066	0.517450688357987	-0.168658117058296	0.249245226037763	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
NBN	-0.498069313287909	0.0174600088614682	0.309496724574536	-0.595622212124847	0.00178915849352209	0.358334591272218	-0.129409801578312	0.376567372690693	0.980505457733721	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
TRNAU1AP	0.577063116926564	0.0174788344788369	0.309674424864034	-0.371907408150417	0.0330079729370127	0.515159559161721	-0.149796390914128	0.232680422074785	0.978703585101868	up_in_responders	up_in_nonresponders	up_in_nonresponders	2	2
ADGRF1	-1.54457184223452	0.0174864700135861	0.309691885563181	1.64339496747712	0.00265656998447688	0.360084770990131	-0.751872992548631	0.147454832959516	0.978703585101868	up_in_nonresponders	up_in_responders	up_in_nonresponders	2	2
TRIM8	-0.889752908973785	0.0175099163287521	0.309716135032496	1.8819281589692	0.000734668979591112	0.358334591272218	-0.383271930071573	0.227310259018815	0.978703585101868	up_in_nonresponders	up_in_responders	up_in_nonresponders	2	2
PLPP6	0.305806598525365	0.0175577809436064	0.309963080074151	0.341126349019759	0.0266932466732522	0.497031258294884	0.0640293275680832	0.509992029728322	0.982702442133709	up_in_responders	up_in_responders	up_in_responders	3	2
FBN1	-0.617967331560131	0.0175631572395011	0.309963080074151	-2.09479911791413	0.00110253878743556	0.358334591272218	-0.377064265887583	0.0741863012068927	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
KAZALD1	0.96620266190731	0.0175886668115264	0.310081194989243	0.447271360498161	0.0292152875231633	0.505498938987552	0.111006220400406	0.515104074123914	0.982702442133709	up_in_responders	up_in_responders	up_in_responders	3	2
NTM	-0.724611509597588	0.0176033954718094	0.310081194989243	-1.46303232681825	0.00542791572845491	0.385010038712513	-0.411944382988357	0.142381758408998	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
FMO2	-0.382158946304067	0.0176261266694992	0.310081194989243	0.371248936786941	0.110527362353649	0.635572386597489	-0.342275902781896	0.0291607144404173	0.978703585101868	up_in_nonresponders	up_in_responders	up_in_nonresponders	2	2
STK17B	-0.5219292306369	0.0176576354043701	0.310328259638037	-0.70063340067088	0.0145775028507054	0.43913221397373	0.154909140999887	0.304024428440025	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_responders	2	2
COL4A2	-0.60207394626828	0.0176685533078785	0.31034781169985	-0.940093195754588	0.0121744452256224	0.421576875157473	-0.260801438203453	0.14578440031287	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
CKB	0.923403469276376	0.0176905236571133	0.310407375145273	1.07011728961591	0.0129386897930749	0.425492078630305	0.413968123037299	0.219491850077093	0.978703585101868	up_in_responders	up_in_responders	up_in_responders	3	2
FBXW7	-0.399791155628703	0.0177537105864039	0.310726309450143	-0.487857099009846	0.0415888033563311	0.532386605902021	0.110839641131932	0.325496245076387	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_responders	2	2
CYB5R1	-0.879287157819065	0.0177810838768821	0.310799476012957	-0.12543236926469	0.416635816397233	0.840108956573382	-0.550692239622449	0.0335018553425887	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
PCAT19	-0.972339669191499	0.0178009743946806	0.310848564410884	-0.22797874568005	0.524717921072197	0.881904042224116	-0.752432988237938	0.00814545399942742	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
AFG3L2	0.605073997686719	0.0178289763614616	0.310848564410884	0.283004751285455	0.0496669426084639	0.546806649324445	-0.171079817389814	0.228835018513526	0.978703585101868	up_in_responders	up_in_responders	up_in_nonresponders	2	2
ITM2C	0.632311956017157	0.0178531190039758	0.310848564410884	0.498510610386621	0.024089889499317	0.49203392656676	0.127911263619453	0.504654423746507	0.982702442133709	up_in_responders	up_in_responders	up_in_responders	3	2
MOSPD2	-0.287153127376074	0.0178643695578637	0.310848564410884	-0.130349495754499	0.500813487976271	0.872621738007658	-0.170739836388028	0.029223472189486	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
IFI30	-0.671835850985517	0.0179072204485859	0.3113123300561	-0.484459894337944	0.0373666266810262	0.520776051837226	-0.052814640053203	0.796891196922019	0.989965527332434	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
TNFRSF11A	0.418948790541934	0.0179593738677688	0.311725573273244	0.571866986900079	0.0153829459814645	0.441140839423262	0.112252579163836	0.586417849378015	0.982702442133709	up_in_responders	up_in_responders	up_in_responders	3	2
C4A	-0.830163396398124	0.0179594980486643	0.311725573273244	-0.946321444772827	0.0277977724666951	0.498716747584057	-0.619021241825694	0.0629901136227273	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
SRRM1	0.303475824034789	0.0179721403028054	0.311846007951724	-0.105526033393786	0.634164873857171	0.918129016645483	-0.335817830134061	0.0400949198010017	0.978703585101868	up_in_responders	up_in_nonresponders	up_in_nonresponders	2	2
PLAU	-0.751752946909609	0.0181083440554037	0.312523267433459	-1.41435177884698	0.000502933031799384	0.31028576288925	-0.175113516301216	0.506246844531667	0.982702442133709	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
RGS12	-0.665998858561028	0.0181293894821529	0.312689075689815	0.812268619382858	0.0237421650016402	0.490591356926365	0.210451264112462	0.147454725986927	0.978703585101868	up_in_nonresponders	up_in_responders	up_in_responders	2	2
CDON	-1.23344905245288	0.0181570791111467	0.313066535331369	1.22886539799635	0.0419061729774461	0.532386605902021	-0.415030322152345	0.216344452690804	0.978703585101868	up_in_nonresponders	up_in_responders	up_in_nonresponders	2	2
LRRC75A	0.946426880058466	0.0185275859153733	0.315773802648138	0.841425509303917	0.0477547473790232	0.543389873812797	0.38804790024835	0.208097345601019	0.978703585101868	up_in_responders	up_in_responders	up_in_responders	3	2
STAT4	-0.389294122456898	0.0185900366046136	0.316137707408584	-0.415774658085213	0.0475346710645645	0.542949959599345	-0.151144251953429	0.241024680949255	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
ARIH1	-0.281347358938717	0.0186154252804312	0.316381217658556	-0.315480944835472	0.0257750211721266	0.494965228161268	-0.166079438526119	0.176645941300709	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
